#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 6.182965264000000e-002; 4.807136059000000e-001; 3.078003824000000e-001; 1.443290859000000e-001;-5.781546980000000e-002;-4.872191548000000e-001; 3.049117923000000e-001; 1.494164467000000e-001; 3.092711866000000e-001; 1.417860985000000e-001;-2.289825380000000e-001; 4.501868486000000e-001; 3.095538020000000e-001; 1.339772493000000e-001; 2.156580687000000e-001;-4.397892356000000e-001;-6.215339154000000e-002;-4.889332950000000e-001; 3.081071079000000e-001; 1.370432675000000e-001; 6.235700473000000e-002; 4.910302758000000e-001; 3.056308031000000e-001; 1.420734078000000e-001; 3.056492507000000e-001; 1.457398534000000e-001; 2.162803560000000e-001;-4.420497715000000e-001; 3.084072471000000e-001; 1.387660652000000e-001;-2.408545464000000e-001; 4.362180233000000e-001;
1.200000000000000e+001; 6.181773916000000e-002; 4.807130992000000e-001; 3.078593016000000e-001; 1.442418993000000e-001;-5.778792128000000e-002;-4.872255027000000e-001; 3.048332334000000e-001; 1.495255530000000e-001; 3.092640042000000e-001; 1.418545693000000e-001;-2.289542258000000e-001; 4.502354562000000e-001; 3.095653355000000e-001; 1.339938939000000e-001; 2.156137973000000e-001;-4.397848547000000e-001;-6.209474057000000e-002;-4.889575243000000e-001; 3.081753254000000e-001; 1.369721889000000e-001; 6.236237660000000e-002; 4.910624921000000e-001; 3.055546284000000e-001; 1.420464516000000e-001; 3.056404889000000e-001; 1.457478106000000e-001; 2.162221074000000e-001;-4.421324432000000e-001; 3.083701432000000e-001; 1.387762129000000e-001;-2.408620566000000e-001; 4.361982346000000e-001;
1.300000000000000e+001; 6.185752526000000e-002; 4.807520807000000e-001; 3.078639209000000e-001; 1.442130506000000e-001;-5.785173923000000e-002;-4.872153103000000e-001; 3.049216270000000e-001; 1.494588703000000e-001; 3.092419505000000e-001; 1.418201029000000e-001;-2.289448082000000e-001; 4.501925409000000e-001; 3.095523715000000e-001; 1.340760887000000e-001; 2.156571150000000e-001;-4.397794902000000e-001;-6.218826026000000e-002;-4.889286458000000e-001; 3.081347942000000e-001; 1.369794309000000e-001; 6.241654605000000e-002; 4.910292327000000e-001; 3.055759370000000e-001; 1.420323551000000e-001; 3.056397140000000e-001; 1.457394660000000e-001; 2.162183970000000e-001;-4.420912266000000e-001; 3.084036112000000e-001; 1.387653947000000e-001;-2.408932894000000e-001; 4.361879528000000e-001;
1.400000000000000e+001; 6.183876842000000e-002; 4.807612002000000e-001; 3.077895939000000e-001; 1.443152130000000e-001;-5.783681199000000e-002;-4.871912003000000e-001; 3.049320579000000e-001; 1.494234055000000e-001; 3.092883527000000e-001; 1.417386532000000e-001;-2.289565504000000e-001; 4.502182007000000e-001; 3.095631003000000e-001; 1.340491027000000e-001; 2.157173753000000e-001;-4.397352636000000e-001;-6.221830845000000e-002;-4.889657795000000e-001; 3.080870807000000e-001; 1.370422691000000e-001; 6.237514317000000e-002; 4.910522103000000e-001; 3.056257665000000e-001; 1.420560777000000e-001; 3.056618571000000e-001; 1.457227170000000e-001; 2.163012922000000e-001;-4.420667589000000e-001; 3.084353507000000e-001; 1.387514323000000e-001;-2.408608198000000e-001; 4.361920357000000e-001;
1.500000000000000e+001; 6.186344847000000e-002; 4.807741940000000e-001; 3.078167140000000e-001; 1.443791091000000e-001;-5.775678903000000e-002;-4.872437119000000e-001; 3.049494326000000e-001; 1.494455487000000e-001; 3.092833459000000e-001; 1.418446153000000e-001;-2.289511263000000e-001; 4.502075613000000e-001; 3.095561564000000e-001; 1.339877993000000e-001; 2.156827450000000e-001;-4.398053586000000e-001;-6.219169870000000e-002;-4.889686406000000e-001; 3.080937862000000e-001; 1.370402277000000e-001; 6.232413650000000e-002; 4.910161793000000e-001; 3.056239784000000e-001; 1.420391649000000e-001; 3.056723773000000e-001; 1.457545310000000e-001; 2.162249982000000e-001;-4.420524538000000e-001; 3.083826303000000e-001; 1.387738436000000e-001;-2.408774942000000e-001; 4.361817837000000e-001;
1.600000000000000e+001; 6.182424352000000e-002; 4.807754159000000e-001; 3.078374565000000e-001; 1.442315727000000e-001;-5.784207955000000e-002;-4.872159958000000e-001; 3.048840761000000e-001; 1.495449245000000e-001; 3.092584312000000e-001; 1.418824941000000e-001;-2.289562970000000e-001; 4.502044022000000e-001; 3.095946312000000e-001; 1.340259761000000e-001; 2.156378031000000e-001;-4.397961497000000e-001;-6.213489920000000e-002;-4.889663756000000e-001; 3.081374764000000e-001; 1.369595528000000e-001; 6.239346787000000e-002; 4.910497665000000e-001; 3.055599630000000e-001; 1.420582384000000e-001; 3.056550324000000e-001; 1.457792372000000e-001; 2.161976248000000e-001;-4.420988560000000e-001; 3.083800972000000e-001; 1.387500167000000e-001;-2.408664227000000e-001; 4.361791611000000e-001;
1.700000000000000e+001; 6.185090914000000e-002; 4.807907045000000e-001; 3.079169691000000e-001; 1.441941708000000e-001;-5.785026774000000e-002;-4.872178733000000e-001; 3.048879802000000e-001; 1.495222598000000e-001; 3.093101978000000e-001; 1.417713612000000e-001;-2.289873809000000e-001; 4.502342045000000e-001; 3.095038533000000e-001; 1.341134608000000e-001; 2.157053649000000e-001;-4.397857487000000e-001;-6.221441925000000e-002;-4.890035689000000e-001; 3.081193268000000e-001; 1.369607002000000e-001; 6.239856780000000e-002; 4.910131991000000e-001; 3.056226969000000e-001; 1.420908719000000e-001; 3.056884110000000e-001; 1.457263082000000e-001; 2.162109166000000e-001;-4.421233833000000e-001; 3.084063828000000e-001; 1.387931556000000e-001;-2.408878654000000e-001; 4.361922443000000e-001;
1.800000000000000e+001; 6.187831238000000e-002; 4.807206094000000e-001; 3.078071773000000e-001; 1.442934573000000e-001;-5.786658823000000e-002;-4.871757627000000e-001; 3.049066365000000e-001; 1.494649202000000e-001; 3.092625737000000e-001; 1.416968852000000e-001;-2.289564162000000e-001; 4.501990378000000e-001; 3.095470667000000e-001; 1.340951324000000e-001; 2.157273591000000e-001;-4.397786856000000e-001;-6.220588833000000e-002;-4.889369607000000e-001; 3.081142604000000e-001; 1.370002329000000e-001; 6.238945201000000e-002; 4.910081923000000e-001; 3.055985272000000e-001; 1.420667022000000e-001; 3.056605160000000e-001; 1.457157284000000e-001; 2.162408233000000e-001;-4.420823753000000e-001; 3.083637655000000e-001; 1.387942284000000e-001;-2.408912629000000e-001; 4.361662567000000e-001;
1.900000000000000e+001; 6.183741987000000e-002; 4.807496965000000e-001; 3.078596592000000e-001; 1.442899406000000e-001;-5.774523690000000e-002;-4.872061610000000e-001; 3.049169779000000e-001; 1.494660974000000e-001; 3.092915118000000e-001; 1.418150663000000e-001;-2.289815843000000e-001; 4.502319396000000e-001; 3.095838726000000e-001; 1.339825839000000e-001; 2.157211602000000e-001;-4.397630990000000e-001;-6.217204034000000e-002;-4.890004098000000e-001; 3.081070781000000e-001; 1.370056868000000e-001; 6.236291677000000e-002; 4.910000265000000e-001; 3.055815399000000e-001; 1.420650780000000e-001; 3.056718111000000e-001; 1.457510740000000e-001; 2.162827104000000e-001;-4.420856237000000e-001; 3.084050417000000e-001; 1.387455314000000e-001;-2.409248650000000e-001; 4.361983538000000e-001;
2.000000000000000e+001; 6.184913963000000e-002; 4.807486236000000e-001; 3.078659177000000e-001; 1.442830563000000e-001;-5.782279372000000e-002;-4.872027636000000e-001; 3.049727976000000e-001; 1.494647563000000e-001; 3.092550039000000e-001; 1.418899745000000e-001;-2.289847285000000e-001; 4.502079189000000e-001; 3.095868528000000e-001; 1.339863390000000e-001; 2.156645358000000e-001;-4.398220181000000e-001;-6.217330694000000e-002;-4.889492989000000e-001; 3.081145883000000e-001; 1.370166689000000e-001; 6.233168393000000e-002; 4.910419583000000e-001; 3.055974245000000e-001; 1.420526206000000e-001; 3.056561649000000e-001; 1.457879543000000e-001; 2.162044197000000e-001;-4.421100616000000e-001; 3.084068298000000e-001; 1.387725025000000e-001;-2.408896834000000e-001; 4.362639487000000e-001;
2.100000000000000e+001; 6.183266640000000e-002; 4.807651937000000e-001; 3.078935742000000e-001; 1.442573369000000e-001;-5.780233070000000e-002;-4.871753454000000e-001; 3.049337268000000e-001; 1.494691819000000e-001; 3.092890978000000e-001; 1.417863369000000e-001;-2.290038764000000e-001; 4.502218962000000e-001; 3.095401824000000e-001; 1.340602487000000e-001; 2.157065570000000e-001;-4.398117959000000e-001;-6.217098609000000e-002;-4.889994860000000e-001; 3.081472218000000e-001; 1.369681507000000e-001; 6.237376109000000e-002; 4.910430610000000e-001; 3.055900037000000e-001; 1.420663148000000e-001; 3.056393862000000e-001; 1.457595676000000e-001; 2.162555754000000e-001;-4.421029687000000e-001; 3.083978593000000e-001; 1.387436986000000e-001;-2.409222424000000e-001; 4.361499250000000e-001;
2.200000000000000e+001; 6.185946241000000e-002; 4.807547927000000e-001; 3.078623116000000e-001; 1.443994045000000e-001;-5.783577636000000e-002;-4.872288108000000e-001; 3.049422503000000e-001; 1.494401097000000e-001; 3.092791736000000e-001; 1.417747885000000e-001;-2.289836854000000e-001; 4.502555430000000e-001; 3.095194697000000e-001; 1.340937614000000e-001; 2.157647610000000e-001;-4.397703707000000e-001;-6.221701950000000e-002;-4.889507890000000e-001; 3.080927134000000e-001; 1.370280683000000e-001; 6.236642227000000e-002; 4.910413623000000e-001; 3.056235015000000e-001; 1.420400590000000e-001; 3.056798577000000e-001; 1.457519531000000e-001; 2.162545919000000e-001;-4.420436919000000e-001; 3.083885908000000e-001; 1.387653798000000e-001;-2.409289330000000e-001; 4.361889958000000e-001;
2.300000000000000e+001; 6.176957116000000e-002; 4.807603359000000e-001; 3.078021407000000e-001; 1.443259865000000e-001;-5.776494741000000e-002;-4.871989787000000e-001; 3.049122095000000e-001; 1.494883746000000e-001; 3.092248440000000e-001; 1.418259442000000e-001;-2.290183902000000e-001; 4.502143562000000e-001; 3.095536530000000e-001; 1.340282112000000e-001; 2.157205343000000e-001;-4.397568703000000e-001;-6.214012951000000e-002;-4.889597893000000e-001; 3.080917895000000e-001; 1.370477527000000e-001; 6.238250807000000e-002; 4.910030365000000e-001; 3.055752218000000e-001; 1.420797557000000e-001; 3.056109250000000e-001; 1.457982063000000e-001; 2.162570953000000e-001;-4.420662820000000e-001; 3.084206879000000e-001; 1.387565881000000e-001;-2.409273982000000e-001; 4.361917078000000e-001;
2.400000000000000e+001; 6.182042882000000e-002; 4.807545245000000e-001; 3.078793287000000e-001; 1.441974342000000e-001;-5.780456215000000e-002;-4.871738255000000e-001; 3.049157858000000e-001; 1.495019495000000e-001; 3.092771769000000e-001; 1.418188810000000e-001;-2.289222032000000e-001; 4.502173364000000e-001; 3.095709682000000e-001; 1.340589225000000e-001; 2.156281471000000e-001;-4.397988617000000e-001;-6.216788292000000e-002;-4.889435172000000e-001; 3.081183136000000e-001; 1.369717270000000e-001; 6.237981468000000e-002; 4.910075366000000e-001; 3.055594563000000e-001; 1.420425773000000e-001; 3.056546450000000e-001; 1.457044780000000e-001; 2.161771059000000e-001;-4.420984089000000e-001; 3.083989918000000e-001; 1.387645155000000e-001;-2.408412248000000e-001; 4.361666739000000e-001;
2.500000000000000e+001; 6.184807420000000e-002; 4.807310104000000e-001; 3.078547120000000e-001; 1.442728937000000e-001;-5.782243609000000e-002;-4.871612489000000e-001; 3.048838079000000e-001; 1.495012790000000e-001; 3.092971444000000e-001; 1.417846233000000e-001;-2.289936841000000e-001; 4.502222240000000e-001; 3.095606863000000e-001; 1.340689510000000e-001; 2.156974971000000e-001;-4.397608936000000e-001;-6.220693886000000e-002;-4.889304340000000e-001; 3.081341088000000e-001; 1.369561702000000e-001; 6.239028275000000e-002; 4.910039008000000e-001; 3.055647910000000e-001; 1.421073079000000e-001; 3.056300282000000e-001; 1.457138062000000e-001; 2.161962390000000e-001;-4.421267509000000e-001; 3.084089756000000e-001; 1.387522966000000e-001;-2.409079671000000e-001; 4.361587763000000e-001;
2.600000000000000e+001; 6.182901189000000e-002; 4.807141721000000e-001; 3.078092039000000e-001; 1.443190128000000e-001;-5.776730180000000e-002;-4.871916473000000e-001; 3.049004078000000e-001; 1.494625211000000e-001; 3.093038797000000e-001; 1.417719126000000e-001;-2.289645523000000e-001; 4.502393007000000e-001; 3.095626831000000e-001; 1.340903938000000e-001; 2.157183290000000e-001;-4.397673011000000e-001;-6.219095364000000e-002;-4.889819324000000e-001; 3.081257343000000e-001; 1.370050311000000e-001; 6.234848872000000e-002; 4.910455644000000e-001; 3.055568933000000e-001; 1.420912296000000e-001; 3.056643605000000e-001; 1.457239836000000e-001; 2.162542194000000e-001;-4.420991540000000e-001; 3.084137738000000e-001; 1.387435049000000e-001;-2.408890426000000e-001; 4.361640811000000e-001;
2.700000000000000e+001; 6.186275184000000e-002; 4.807260633000000e-001; 3.078098595000000e-001; 1.442997158000000e-001;-5.776890367000000e-002;-4.871409237000000e-001; 3.049165606000000e-001; 1.494880319000000e-001; 3.092416525000000e-001; 1.418802887000000e-001;-2.289829999000000e-001; 4.502180815000000e-001; 3.095611632000000e-001; 1.339844763000000e-001; 2.157451510000000e-001;-4.397741258000000e-001;-6.215686351000000e-002;-4.889505208000000e-001; 3.081142306000000e-001; 1.369913667000000e-001; 6.234347820000000e-002; 4.909603894000000e-001; 3.055371940000000e-001; 1.420562416000000e-001; 3.056620061000000e-001; 1.457662582000000e-001; 2.162655443000000e-001;-4.420336485000000e-001; 3.084025681000000e-001; 1.387376189000000e-001;-2.409022748000000e-001; 4.361456633000000e-001;
2.800000000000000e+001; 6.181370839000000e-002; 4.807474017000000e-001; 3.078313768000000e-001; 1.442665458000000e-001;-5.783432350000000e-002;-4.872058630000000e-001; 3.049014807000000e-001; 1.494685858000000e-001; 3.092367947000000e-001; 1.418965757000000e-001;-2.289649993000000e-001; 4.502110779000000e-001; 3.095746040000000e-001; 1.339949518000000e-001; 2.157010287000000e-001;-4.397767484000000e-001;-6.217996404000000e-002;-4.889471233000000e-001; 3.081286848000000e-001; 1.369908452000000e-001; 6.237808987000000e-002; 4.910147488000000e-001; 3.055533469000000e-001; 1.420878619000000e-001; 3.056007028000000e-001; 1.457521021000000e-001; 2.161816806000000e-001;-4.420775771000000e-001; 3.084588051000000e-001; 1.387413144000000e-001;-2.408780605000000e-001; 4.362020791000000e-001;
2.900000000000000e+001; 6.178795919000000e-002; 4.807595015000000e-001; 3.078415096000000e-001; 1.442336589000000e-001;-5.781150237000000e-002;-4.871867001000000e-001; 3.049284220000000e-001; 1.494204551000000e-001; 3.092692196000000e-001; 1.417863965000000e-001;-2.289243788000000e-001; 4.502246678000000e-001; 3.095326722000000e-001; 1.340771317000000e-001; 2.156697810000000e-001;-4.397955537000000e-001;-6.220674887000000e-002;-4.889380336000000e-001; 3.081326485000000e-001; 1.369763315000000e-001; 6.234581023000000e-002; 4.910084009000000e-001; 3.056161702000000e-001; 1.420561075000000e-001; 3.056380451000000e-001; 1.457110792000000e-001; 2.161755264000000e-001;-4.421279132000000e-001; 3.083953261000000e-001; 1.387775838000000e-001;-2.408892512000000e-001; 4.362109601000000e-001;
3.000000000000000e+001; 6.181485951000000e-002; 4.807025790000000e-001; 3.078035414000000e-001; 1.443458200000000e-001;-5.779952183000000e-002;-4.872266352000000e-001; 3.049661517000000e-001; 1.493958086000000e-001; 3.092873394000000e-001; 1.417050362000000e-001;-2.289785743000000e-001; 4.502381086000000e-001; 3.095754981000000e-001; 1.340896487000000e-001; 2.157400101000000e-001;-4.397670329000000e-001;-6.215624884000000e-002;-4.889630675000000e-001; 3.080835640000000e-001; 1.370300502000000e-001; 6.237684563000000e-002; 4.910534024000000e-001; 3.055792451000000e-001; 1.420233697000000e-001; 3.056842387000000e-001; 1.457250863000000e-001; 2.162855268000000e-001;-4.420836568000000e-001; 3.083708584000000e-001; 1.387475431000000e-001;-2.408687174000000e-001; 4.361781180000000e-001;
3.100000000000000e+001; 6.185955554000000e-002; 4.807944596000000e-001; 3.078708649000000e-001; 1.443516165000000e-001;-5.776134878000000e-002;-4.871857464000000e-001; 3.049442470000000e-001; 1.494455189000000e-001; 3.092917502000000e-001; 1.418127269000000e-001;-2.289658487000000e-001; 4.502294958000000e-001; 3.095549047000000e-001; 1.340375990000000e-001; 2.157017589000000e-001;-4.397779703000000e-001;-6.218906119000000e-002;-4.889709353000000e-001; 3.081380427000000e-001; 1.370081753000000e-001; 6.234506890000000e-002; 4.910384417000000e-001; 3.055794537000000e-001; 1.420585364000000e-001; 3.056858480000000e-001; 1.457625628000000e-001; 2.162487805000000e-001;-4.421060383000000e-001; 3.084352612000000e-001; 1.387572438000000e-001;-2.409080714000000e-001; 4.362158179000000e-001;
3.200000000000000e+001; 6.186528131000000e-002; 4.807627499000000e-001; 3.078982830000000e-001; 1.442470849000000e-001;-5.777605996000000e-002;-4.871998429000000e-001; 3.049258888000000e-001; 1.494968534000000e-001; 3.092917204000000e-001; 1.418526471000000e-001;-2.289761901000000e-001; 4.502356052000000e-001; 3.095751405000000e-001; 1.341070235000000e-001; 2.156525403000000e-001;-4.397941828000000e-001;-6.218747422000000e-002;-4.890006483000000e-001; 3.081164956000000e-001; 1.369703710000000e-001; 6.236353144000000e-002; 4.910390079000000e-001; 3.055957556000000e-001; 1.420965493000000e-001; 3.056720197000000e-001; 1.457467228000000e-001; 2.162418514000000e-001;-4.421114922000000e-001; 3.084081709000000e-001; 1.387408674000000e-001;-2.408832461000000e-001; 4.361800849000000e-001;
3.300000000000000e+001; 6.184849888000000e-002; 4.807161093000000e-001; 3.079101443000000e-001; 1.442645341000000e-001;-5.782144517000000e-002;-4.872372448000000e-001; 3.049341738000000e-001; 1.494440734000000e-001; 3.093100786000000e-001; 1.417390406000000e-001;-2.289899439000000e-001; 4.502219260000000e-001; 3.095364571000000e-001; 1.340706944000000e-001; 2.157153636000000e-001;-4.397308528000000e-001;-6.226570159000000e-002;-4.889398813000000e-001; 3.081439734000000e-001; 1.369916797000000e-001; 6.240246072000000e-002; 4.910537601000000e-001; 3.055865169000000e-001; 1.420789808000000e-001; 3.056525886000000e-001; 1.457021683000000e-001; 2.162232846000000e-001;-4.421048164000000e-001; 3.084350526000000e-001; 1.387511790000000e-001;-2.408868223000000e-001; 4.362249970000000e-001;
3.400000000000000e+001; 6.188217551000000e-002; 4.807057977000000e-001; 3.078289032000000e-001; 1.443488449000000e-001;-5.780183896000000e-002;-4.871686995000000e-001; 3.048877716000000e-001; 1.494318247000000e-001; 3.092854619000000e-001; 1.417191476000000e-001;-2.290034890000000e-001; 4.501876235000000e-001; 3.095344305000000e-001; 1.340661645000000e-001; 2.157479525000000e-001;-4.397422373000000e-001;-6.225720420000000e-002;-4.889058769000000e-001; 3.081066310000000e-001; 1.370200366000000e-001; 6.235363334000000e-002; 4.909936190000000e-001; 3.055949807000000e-001; 1.420911700000000e-001; 3.056495190000000e-001; 1.457111984000000e-001; 2.162656784000000e-001;-4.420492649000000e-001; 3.083992302000000e-001; 1.387220621000000e-001;-2.409042567000000e-001; 4.361786246000000e-001;
