#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
1.100000000000000e+001; 5.421572924000000e-002; 4.824194312000000e-001; 1.401029974000000e-001; 3.116365075000000e-001;-5.143217370000000e-002;-4.892151654000000e-001; 1.344758868000000e-001; 3.138657212000000e-001; 1.434691250000000e-001; 3.103912771000000e-001;-2.299162745000000e-001; 4.563706219000000e-001; 1.491121799000000e-001; 3.047713637000000e-001; 2.286392450000000e-001;-4.270743430000000e-001;-5.389511213000000e-002;-4.894137681000000e-001; 1.454117298000000e-001; 3.061991930000000e-001; 5.341331661000000e-002; 4.903453887000000e-001; 1.397549659000000e-001; 3.087125123000000e-001; 1.385479718000000e-001; 3.110322952000000e-001; 2.289500684000000e-001;-4.287070632000000e-001; 1.453948915000000e-001; 3.075327873000000e-001;-2.424494624000000e-001; 4.411575794000000e-001;
1.200000000000000e+001; 5.426825583000000e-002; 4.824450910000000e-001; 1.402258575000000e-001; 3.116149306000000e-001;-5.148606002000000e-002;-4.892678857000000e-001; 1.345484406000000e-001; 3.138309419000000e-001; 1.435837001000000e-001; 3.103264570000000e-001;-2.299187481000000e-001; 4.563802481000000e-001; 1.490737200000000e-001; 3.048215806000000e-001; 2.287120521000000e-001;-4.270686209000000e-001;-5.394473672000000e-002;-4.894236922000000e-001; 1.453763396000000e-001; 3.061663806000000e-001; 5.341670662000000e-002; 4.903721213000000e-001; 1.398070455000000e-001; 3.087095320000000e-001; 1.385426074000000e-001; 3.109565377000000e-001; 2.289286703000000e-001;-4.287179112000000e-001; 1.453665644000000e-001; 3.075213432000000e-001;-2.424428910000000e-001; 4.411989748000000e-001;
1.300000000000000e+001; 5.421954393000000e-002; 4.823738039000000e-001; 1.400392205000000e-001; 3.116483986000000e-001;-5.150924623000000e-002;-4.892571568000000e-001; 1.345538050000000e-001; 3.138090074000000e-001; 1.435573995000000e-001; 3.103333116000000e-001;-2.299887389000000e-001; 4.562905133000000e-001; 1.491111219000000e-001; 3.047612906000000e-001; 2.287671864000000e-001;-4.270253479000000e-001;-5.395313352000000e-002;-4.894163013000000e-001; 1.453375369000000e-001; 3.061864674000000e-001; 5.345724896000000e-002; 4.903610945000000e-001; 1.398045421000000e-001; 3.087095022000000e-001; 1.385523975000000e-001; 3.109976351000000e-001; 2.289931774000000e-001;-4.286665916000000e-001; 1.454470009000000e-001; 3.075318336000000e-001;-2.424276024000000e-001; 4.411856234000000e-001;
1.400000000000000e+001; 5.422326177000000e-002; 4.823753536000000e-001; 1.400311142000000e-001; 3.116807044000000e-001;-5.140727013000000e-002;-4.892570972000000e-001; 1.345569789000000e-001; 3.138163388000000e-001; 1.435312927000000e-001; 3.103425503000000e-001;-2.299344093000000e-001; 4.563600421000000e-001; 1.491386443000000e-001; 3.047508001000000e-001; 2.286835462000000e-001;-4.270718992000000e-001;-5.393788964000000e-002;-4.894733131000000e-001; 1.453468055000000e-001; 3.061791062000000e-001; 5.340024084000000e-002; 4.903909266000000e-001; 1.398514509000000e-001; 3.086434603000000e-001; 1.385123879000000e-001; 3.109543920000000e-001; 2.290118188000000e-001;-4.286884964000000e-001; 1.453795135000000e-001; 3.074934781000000e-001;-2.423937619000000e-001; 4.411125779000000e-001;
1.500000000000000e+001; 5.425261706000000e-002; 4.824168682000000e-001; 1.401570886000000e-001; 3.116568327000000e-001;-5.146702006000000e-002;-4.892755747000000e-001; 1.344815791000000e-001; 3.138394952000000e-001; 1.434692442000000e-001; 3.103834391000000e-001;-2.299226224000000e-001; 4.563239813000000e-001; 1.491149813000000e-001; 3.047861159000000e-001; 2.286628485000000e-001;-4.270555675000000e-001;-5.391275138000000e-002;-4.894559383000000e-001; 1.453455091000000e-001; 3.061854541000000e-001; 5.341689289000000e-002; 4.903515875000000e-001; 1.397963315000000e-001; 3.087013066000000e-001; 1.385311335000000e-001; 3.109772801000000e-001; 2.289542556000000e-001;-4.286687672000000e-001; 1.453948170000000e-001; 3.075364530000000e-001;-2.424722314000000e-001; 4.411686063000000e-001;
1.600000000000000e+001; 5.422267690000000e-002; 4.824044406000000e-001; 1.401568651000000e-001; 3.116119206000000e-001;-5.150841177000000e-002;-4.892158210000000e-001; 1.345065832000000e-001; 3.138190210000000e-001; 1.436155736000000e-001; 3.103415072000000e-001;-2.299076170000000e-001; 4.563159943000000e-001; 1.490603089000000e-001; 3.047928810000000e-001; 2.287086844000000e-001;-4.270527065000000e-001;-5.396204442000000e-002;-4.894265234000000e-001; 1.454323381000000e-001; 3.061483800000000e-001; 5.345202237000000e-002; 4.903549254000000e-001; 1.397541165000000e-001; 3.087503910000000e-001; 1.386037767000000e-001; 3.109249473000000e-001; 2.289523780000000e-001;-4.287019372000000e-001; 1.453862190000000e-001; 3.075703979000000e-001;-2.425002903000000e-001; 4.411737919000000e-001;
1.700000000000000e+001; 5.426845700000000e-002; 4.823865891000000e-001; 1.400606483000000e-001; 3.116607070000000e-001;-5.141487718000000e-002;-4.892960489000000e-001; 1.345537305000000e-001; 3.138720095000000e-001; 1.435989141000000e-001; 3.102959096000000e-001;-2.299093455000000e-001; 4.563402236000000e-001; 1.490845829000000e-001; 3.048303127000000e-001; 2.287144959000000e-001;-4.270664155000000e-001;-5.396398902000000e-002;-4.894247651000000e-001; 1.453499198000000e-001; 3.061614633000000e-001; 5.336309224000000e-002; 4.904015958000000e-001; 1.397985816000000e-001; 3.087118268000000e-001; 1.385850459000000e-001; 3.109678328000000e-001; 2.289624512000000e-001;-4.286662042000000e-001; 1.453147829000000e-001; 3.075506389000000e-001;-2.424437851000000e-001; 4.411302805000000e-001;
1.800000000000000e+001; 5.424738303000000e-002; 4.824567437000000e-001; 1.401153654000000e-001; 3.115973771000000e-001;-5.134583265000000e-002;-4.892328084000000e-001; 1.344604641000000e-001; 3.138463199000000e-001; 1.435514092000000e-001; 3.103497624000000e-001;-2.299115807000000e-001; 4.563266337000000e-001; 1.491464227000000e-001; 3.047560155000000e-001; 2.286631763000000e-001;-4.270687699000000e-001;-5.389778316000000e-002;-4.894528985000000e-001; 1.453610957000000e-001; 3.062208295000000e-001; 5.339759961000000e-002; 4.903555810000000e-001; 1.397879273000000e-001; 3.086995184000000e-001; 1.385444701000000e-001; 3.110234439000000e-001; 2.289672494000000e-001;-4.286683798000000e-001; 1.453760117000000e-001; 3.075037599000000e-001;-2.423884720000000e-001; 4.411300719000000e-001;
1.900000000000000e+001; 5.426389724000000e-002; 4.824242592000000e-001; 1.401609927000000e-001; 3.116235435000000e-001;-5.136961862000000e-002;-4.892590046000000e-001; 1.344970614000000e-001; 3.138220906000000e-001; 1.434836239000000e-001; 3.103937209000000e-001;-2.299198508000000e-001; 4.563176632000000e-001; 1.491531581000000e-001; 3.047726154000000e-001; 2.286859006000000e-001;-4.270898402000000e-001;-5.392253026000000e-002;-4.894164801000000e-001; 1.453742385000000e-001; 3.062050641000000e-001; 5.341970921000000e-002; 4.903579354000000e-001; 1.397991180000000e-001; 3.087185323000000e-001; 1.385167390000000e-001; 3.110111356000000e-001; 2.289520204000000e-001;-4.286679924000000e-001; 1.453792453000000e-001; 3.075235188000000e-001;-2.424533218000000e-001; 4.411560595000000e-001;
2.000000000000000e+001; 5.423978716000000e-002; 4.823556840000000e-001; 1.401467174000000e-001; 3.116321266000000e-001;-5.144002289000000e-002;-4.892241359000000e-001; 1.345633119000000e-001; 3.137981892000000e-001; 1.435504705000000e-001; 3.103260994000000e-001;-2.299379259000000e-001; 4.562973380000000e-001; 1.490938962000000e-001; 3.047906160000000e-001; 2.287103683000000e-001;-4.270212650000000e-001;-5.396369100000000e-002;-4.894150496000000e-001; 1.454127282000000e-001; 3.061614037000000e-001; 5.341210216000000e-002; 4.903544486000000e-001; 1.398232728000000e-001; 3.086535633000000e-001; 1.385280192000000e-001; 3.109504879000000e-001; 2.289440185000000e-001;-4.287130535000000e-001; 1.453647465000000e-001; 3.075388670000000e-001;-2.424716502000000e-001; 4.411175251000000e-001;
2.100000000000000e+001; 5.424740911000000e-002; 4.824050963000000e-001; 1.400195062000000e-001; 3.116779923000000e-001;-5.144779012000000e-002;-4.892851710000000e-001; 1.345474720000000e-001; 3.138123751000000e-001; 1.435938627000000e-001; 3.103306293000000e-001;-2.299275398000000e-001; 4.563074708000000e-001; 1.490975022000000e-001; 3.048307002000000e-001; 2.287358046000000e-001;-4.270300865000000e-001;-5.400243029000000e-002;-4.894275963000000e-001; 1.453060061000000e-001; 3.062129319000000e-001; 5.344854668000000e-002; 4.903998971000000e-001; 1.398366839000000e-001; 3.086941540000000e-001; 1.385664642000000e-001; 3.110151887000000e-001; 2.290215343000000e-001;-4.286676645000000e-001; 1.453818530000000e-001; 3.075315058000000e-001;-2.424364090000000e-001; 4.411548674000000e-001;
2.200000000000000e+001; 5.421832576000000e-002; 4.824077189000000e-001; 1.400756836000000e-001; 3.116424680000000e-001;-5.137074366000000e-002;-4.892432988000000e-001; 1.345238090000000e-001; 3.138264418000000e-001; 1.435115337000000e-001; 3.103629351000000e-001;-2.299306691000000e-001; 4.563359022000000e-001; 1.491566151000000e-001; 3.047791123000000e-001; 2.286966890000000e-001;-4.270791411000000e-001;-5.394413695000000e-002;-4.894149899000000e-001; 1.453450024000000e-001; 3.062400520000000e-001; 5.342705548000000e-002; 4.903495312000000e-001; 1.398281008000000e-001; 3.087057471000000e-001; 1.385198534000000e-001; 3.109994531000000e-001; 2.289629728000000e-001;-4.287027717000000e-001; 1.453764290000000e-001; 3.075584471000000e-001;-2.424653322000000e-001; 4.412072599000000e-001;
2.300000000000000e+001; 5.422445387000000e-002; 4.824181199000000e-001; 1.401403844000000e-001; 3.116295636000000e-001;-5.141174793000000e-002;-4.892159998000000e-001; 1.345015317000000e-001; 3.138219118000000e-001; 1.434969753000000e-001; 3.103625178000000e-001;-2.299103290000000e-001; 4.563409090000000e-001; 1.491269171000000e-001; 3.048112988000000e-001; 2.286276817000000e-001;-4.270536005000000e-001;-5.391523242000000e-002;-4.894351065000000e-001; 1.454217881000000e-001; 3.061971962000000e-001; 5.342230946000000e-002; 4.903523624000000e-001; 1.397760659000000e-001; 3.086807430000000e-001; 1.385050118000000e-001; 3.109947741000000e-001; 2.289557755000000e-001;-4.286909103000000e-001; 1.453699321000000e-001; 3.075129986000000e-001;-2.424278557000000e-001; 4.411628544000000e-001;
2.400000000000000e+001; 5.427955091000000e-002; 4.823760688000000e-001; 1.401578933000000e-001; 3.116274178000000e-001;-5.146792904000000e-002;-4.892771840000000e-001; 1.344983876000000e-001; 3.138951957000000e-001; 1.436010748000000e-001; 3.103408515000000e-001;-2.299156040000000e-001; 4.563357532000000e-001; 1.490366161000000e-001; 3.048426211000000e-001; 2.286975384000000e-001;-4.270821214000000e-001;-5.393961817000000e-002;-4.894223809000000e-001; 1.454181522000000e-001; 3.061560690000000e-001; 5.342629552000000e-002; 4.903909862000000e-001; 1.398063302000000e-001; 3.087630570000000e-001; 1.385949850000000e-001; 3.109564483000000e-001; 2.289558947000000e-001;-4.287043512000000e-001; 1.453492194000000e-001; 3.075677752000000e-001;-2.424395233000000e-001; 4.411886334000000e-001;
2.500000000000000e+001; 5.422683805000000e-002; 4.823904335000000e-001; 1.400669962000000e-001; 3.117266595000000e-001;-5.147720873000000e-002;-4.892733395000000e-001; 1.346101314000000e-001; 3.138274252000000e-001; 1.435748637000000e-001; 3.103331327000000e-001;-2.299474478000000e-001; 4.563646913000000e-001; 1.491262615000000e-001; 3.047905862000000e-001; 2.288183570000000e-001;-4.270514846000000e-001;-5.398464203000000e-002;-4.894019067000000e-001; 1.453461051000000e-001; 3.061958849000000e-001; 5.346036330000000e-002; 4.903715551000000e-001; 1.397835314000000e-001; 3.087530732000000e-001; 1.385382414000000e-001; 3.109486997000000e-001; 2.290162742000000e-001;-4.286812842000000e-001; 1.454003602000000e-001; 3.075198233000000e-001;-2.424823940000000e-001; 4.411705434000000e-001;
2.600000000000000e+001; 5.423378572000000e-002; 4.824689627000000e-001; 1.401448399000000e-001; 3.116122782000000e-001;-5.135305226000000e-002;-4.892632663000000e-001; 1.344898045000000e-001; 3.138812482000000e-001; 1.434864402000000e-001; 3.103733957000000e-001;-2.298899889000000e-001; 4.563323259000000e-001; 1.491865218000000e-001; 3.047209680000000e-001; 2.287004292000000e-001;-4.270544350000000e-001;-5.395321921000000e-002;-4.894546568000000e-001; 1.453644633000000e-001; 3.061712384000000e-001; 5.345986411000000e-002; 4.903353155000000e-001; 1.398157775000000e-001; 3.086948395000000e-001; 1.384928375000000e-001; 3.110108972000000e-001; 2.289727777000000e-001;-4.286559820000000e-001; 1.454121768000000e-001; 3.075045645000000e-001;-2.424251586000000e-001; 4.411661923000000e-001;
2.700000000000000e+001; 5.422414094000000e-002; 4.823673368000000e-001; 1.401361078000000e-001; 3.116516173000000e-001;-5.139990523000000e-002;-4.892812669000000e-001; 1.345202625000000e-001; 3.138128519000000e-001; 1.434299946000000e-001; 3.104021251000000e-001;-2.299314588000000e-001; 4.563371837000000e-001; 1.491589695000000e-001; 3.048054278000000e-001; 2.286606580000000e-001;-4.271032810000000e-001;-5.391151458000000e-002;-4.894479513000000e-001; 1.453957111000000e-001; 3.062208295000000e-001; 5.346108973000000e-002; 4.904037118000000e-001; 1.398403198000000e-001; 3.087047040000000e-001; 1.385076940000000e-001; 3.110335767000000e-001; 2.289878577000000e-001;-4.287177622000000e-001; 1.454061419000000e-001; 3.075587749000000e-001;-2.424529046000000e-001; 4.411616921000000e-001;
2.800000000000000e+001; 5.425135046000000e-002; 4.824123681000000e-001; 1.401178539000000e-001; 3.116447031000000e-001;-5.145949498000000e-002;-4.892148376000000e-001; 1.345508844000000e-001; 3.138372004000000e-001; 1.435788274000000e-001; 3.103175759000000e-001;-2.299118340000000e-001; 4.563271403000000e-001; 1.490257829000000e-001; 3.048325479000000e-001; 2.287080884000000e-001;-4.270764589000000e-001;-5.395632237000000e-002;-4.894728959000000e-001; 1.453988701000000e-001; 3.062211871000000e-001; 5.346037075000000e-002; 4.903822243000000e-001; 1.398390830000000e-001; 3.087119162000000e-001; 1.385708898000000e-001; 3.110280931000000e-001; 2.289605439000000e-001;-4.286768436000000e-001; 1.453885287000000e-001; 3.075409532000000e-001;-2.424411029000000e-001; 4.411945343000000e-001;
2.900000000000000e+001; 5.420667678000000e-002; 4.823812842000000e-001; 1.400526166000000e-001; 3.116951883000000e-001;-5.144600570000000e-002;-4.892399907000000e-001; 1.346022040000000e-001; 3.138340712000000e-001; 1.435703933000000e-001; 3.103699088000000e-001;-2.299507409000000e-001; 4.563517272000000e-001; 1.490772516000000e-001; 3.048094809000000e-001; 2.287580371000000e-001;-4.270620048000000e-001;-5.395641550000000e-002;-4.894625843000000e-001; 1.453186721000000e-001; 3.061813712000000e-001; 5.343165994000000e-002; 4.903787076000000e-001; 1.398185194000000e-001; 3.086735606000000e-001; 1.385694146000000e-001; 3.110088110000000e-001; 2.289884835000000e-001;-4.286682606000000e-001; 1.453852355000000e-001; 3.075439036000000e-001;-2.424396425000000e-001; 4.411861300000000e-001;
3.000000000000000e+001; 5.422939360000000e-002; 4.824178815000000e-001; 1.400621980000000e-001; 3.116275966000000e-001;-5.139297247000000e-002;-4.892893136000000e-001; 1.345028877000000e-001; 3.138568997000000e-001; 1.435373276000000e-001; 3.103483617000000e-001;-2.299235463000000e-001; 4.563748538000000e-001; 1.491079777000000e-001; 3.048042059000000e-001; 2.287459373000000e-001;-4.270778894000000e-001;-5.397544801000000e-002;-4.894215465000000e-001; 1.453689635000000e-001; 3.062044382000000e-001; 5.343068391000000e-002; 4.903823435000000e-001; 1.397651434000000e-001; 3.087001443000000e-001; 1.385622621000000e-001; 3.109932244000000e-001; 2.289556712000000e-001;-4.287031591000000e-001; 1.454053223000000e-001; 3.075694144000000e-001;-2.424566448000000e-001; 4.411491156000000e-001;
3.100000000000000e+001; 5.422663689000000e-002; 4.824261665000000e-001; 1.401810944000000e-001; 3.116238415000000e-001;-5.135506019000000e-002;-4.892573357000000e-001; 1.344922781000000e-001; 3.138662279000000e-001; 1.434524506000000e-001; 3.103841245000000e-001;-2.299243510000000e-001; 4.563341439000000e-001; 1.490872651000000e-001; 3.048117459000000e-001; 2.286513448000000e-001;-4.271011055000000e-001;-5.390432477000000e-002;-4.894387722000000e-001; 1.454289258000000e-001; 3.061771989000000e-001; 5.342534557000000e-002; 4.903703332000000e-001; 1.398093253000000e-001; 3.086920977000000e-001; 1.385256201000000e-001; 3.110046983000000e-001; 2.289381176000000e-001;-4.287013710000000e-001; 1.453976333000000e-001; 3.075109124000000e-001;-2.424500287000000e-001; 4.411949217000000e-001;
3.200000000000000e+001; 5.424337834000000e-002; 4.823992848000000e-001; 1.401478201000000e-001; 3.116176128000000e-001;-5.141893402000000e-002;-4.892618954000000e-001; 1.345212311000000e-001; 3.138217628000000e-001; 1.435719728000000e-001; 3.103322983000000e-001;-2.299384475000000e-001; 4.563360512000000e-001; 1.490781754000000e-001; 3.048112690000000e-001; 2.286885381000000e-001;-4.271020591000000e-001;-5.398802459000000e-002;-4.894686639000000e-001; 1.454078555000000e-001; 3.062044084000000e-001; 5.341466889000000e-002; 4.903923869000000e-001; 1.398200840000000e-001; 3.087074757000000e-001; 1.385544240000000e-001; 3.109507263000000e-001; 2.289405912000000e-001;-4.286907911000000e-001; 1.453632265000000e-001; 3.075707555000000e-001;-2.424356192000000e-001; 4.411805868000000e-001;
3.300000000000000e+001; 5.427090079000000e-002; 4.823913872000000e-001; 1.400470883000000e-001; 3.116376102000000e-001;-5.142547190000000e-002;-4.892590940000000e-001; 1.346122473000000e-001; 3.138156235000000e-001; 1.435957998000000e-001; 3.103444278000000e-001;-2.299421132000000e-001; 4.563305974000000e-001; 1.491228342000000e-001; 3.047881722000000e-001; 2.287733704000000e-001;-4.270452857000000e-001;-5.397937447000000e-002;-4.894365668000000e-001; 1.453376412000000e-001; 3.061716259000000e-001; 5.343966186000000e-002; 4.903821349000000e-001; 1.398428231000000e-001; 3.087063432000000e-001; 1.385978311000000e-001; 3.109353185000000e-001; 2.289724946000000e-001;-4.286630750000000e-001; 1.454005837000000e-001; 3.075379729000000e-001;-2.423971444000000e-001; 4.411554039000000e-001;
3.400000000000000e+001; 5.426265672000000e-002; 4.823974967000000e-001; 1.400666535000000e-001; 3.116301298000000e-001;-5.142090470000000e-002;-4.893045127000000e-001; 1.345839649000000e-001; 3.138609231000000e-001; 1.434643269000000e-001; 3.104178011000000e-001;-2.299252450000000e-001; 4.563048482000000e-001; 1.491800696000000e-001; 3.047554195000000e-001; 2.287286520000000e-001;-4.270572960000000e-001;-5.390937254000000e-002;-4.894578159000000e-001; 1.453719735000000e-001; 3.062042594000000e-001; 5.343973637000000e-002; 4.903710783000000e-001; 1.397983581000000e-001; 3.087224066000000e-001; 1.385297179000000e-001; 3.110035658000000e-001; 2.289847732000000e-001;-4.286362231000000e-001; 1.453897059000000e-001; 3.074973524000000e-001;-2.424389273000000e-001; 4.411633909000000e-001;
